,cluster,text,intent,norm_text,cluster_size,norm_word_lst
776,33,b'can you reserve a room for a friday meeting at 5pm',b'schedule_meeting',b'reserve room friday meeting 5pm',24,meeting * meetings
777,33,b'please book a meeting room for thusday at 4 00',b'schedule_meeting',b'book meeting room thusday 4 00',24,meeting * meetings
778,33,b'for what time is my meeting with marketing scheduled',b'meeting_schedule',b'time meeting marketing scheduled',24,meeting * meetings
779,33,b'is it possible i have a meeting with kim today',b'meeting_schedule',b'possible meeting kim today',24,meeting * meetings
780,33,b'are there any meetings between 2 and 5 pm',b'meeting_schedule',b'meetings 2 5 pm',24,meeting * meetings
781,33,b'is there any meetings from 5 to 6 pm',b'meeting_schedule',b'meetings 5 6 pm',24,meeting * meetings
782,33,b'when is my meeting with jim scheduled for',b'meeting_schedule',b'meeting jim scheduled ',24,meeting * meetings
783,33,b'are there meetings from 1 to 5 pm',b'meeting_schedule',b'meetings 1 5 pm',24,meeting * meetings
784,33,"b""give me a summary of today 's meetings""",b'meeting_schedule',b'summary today s meetings',24,meeting * meetings
785,33,b'please help me figure out how to set up a meeting',b'schedule_meeting',b'help figure set meeting',24,meeting * meetings
786,33,b'are there meetings scheduled for today',b'meeting_schedule',b'meetings scheduled today',24,meeting * meetings
787,33,b'when is my meeting with jack for',b'meeting_schedule',b'meeting jack ',24,meeting * meetings
788,33,b'can you reserve a meeting space for 4 00 on thursday',b'schedule_meeting',b'reserve meeting space 4 00 thursday',24,meeting * meetings
789,33,b'do you know if meeting rooms are open to use 1 2',b'schedule_meeting',b'know meeting rooms open use 1 2',24,meeting * meetings
790,33,b'when for i meet jane for our meeting',b'meeting_schedule',b'meet jane meeting',24,meeting * meetings
791,33,b'i would like you to reserve a conference room for noon tomorrow',b'schedule_meeting',b'like reserve conference room noon tomorrow',24,meeting * meetings
792,44,b'when is the date of expiration for my first bank card',b'expiration_date',b'date expiration bank card',35,date * card
793,44,b'what is the expiration date for honey',b'food_last',b'expiration date honey',35,date * card
794,44,b'when is the milk date before used',b'food_last',b'milk date ',35,date * card
795,44,b'when is the egg expired',b'food_last',b'egg expired',35,date * card
796,44,b'let me know the date tomorrow',b'date',b'let know date tomorrow',35,date * card
797,44,b'can you tell me your birthday',b'how_old_are_you',b'tell birthday',35,date * card
798,44,b'what is the date of tomorrow',b'date',b'date tomorrow',35,date * card
799,44,b'what day it today',b'date',b'day today',35,date * card
800,44,b'i need to know the next billing date of my american express card',b'bill_due',b'need know billing date american express card',35,date * card
801,44,b'when does the current billing cycle end',b'bill_due',b'current billing cycle end',35,date * card
802,44,b'when is the expiration date of my credit card',b'expiration_date',b'expiration date credit card',35,date * card
803,44,b'when does the jerky expire',b'food_last',b'jerky expire',35,date * card
804,44,"b""what 's the due date for my comcast bill""",b'bill_due',b's date comcast bill',35,date * card
805,44,"b'does my card have an expiration date and if so , what is it'",b'expiration_date',b'card expiration date ',35,date * card
806,44,b'what is the day now',b'date',b'day ',35,date * card
807,44,b'tell me the date 5 days from now',b'date',b'tell date 5 days ',35,date * card
808,44,b'what is the expiration date for those eg',b'food_last',b'expiration date eg',35,date * card
809,44,b'when is the expiration month for my card',b'expiration_date',b'expiration month card',35,date * card
810,44,"b'when does my card expire , the one ending in 1234'",b'expiration_date',b'card expire  ending 1234',35,date * card
811,44,"b""when 's your birthday""",b'how_old_are_you',b's birthday',35,date * card
812,44,b'your date of birth',b'how_old_are_you',b'date birth',35,date * card
813,44,"b""i need to know tomorrow 's date""",b'date',b'need know tomorrow s date',35,date * card
814,44,"b""what 's the date today""",b'date',b's date today',35,date * card
815,44,b'date please',b'date',b'date ',35,date * card
816,44,b'is it payday',b'payday',b'payday',35,date * card
817,44,b'what is the expiration month of my card',b'expiration_date',b'expiration month card',35,date * card
818,44,b'tell me the expiration date on my credit card',b'expiration_date',b'tell expiration date credit card',35,date * card
819,44,b'today is which day of the week',b'date',b'today day week',35,date * card
820,44,"b'tell me the date , please'",b'date',b'tell date  ',35,date * card
821,44,b'what month does my credit card expire',b'expiration_date',b'month credit card expire',35,date * card
822,44,b'what is the date when my visa card will expire',b'expiration_date',b'date visa card expire',35,date * card
823,44,b'what date will it be tomorrow',b'date',b'date tomorrow',35,date * card
824,44,"b""what 's the due date for my netflix subscription""",b'bill_due',b's date netflix subscription',35,date * card
825,44,b'your birthday please',b'how_old_are_you',b'birthday ',35,date * card
826,44,b'what is expire of milk',b'food_last',b'expire milk',35,date * card
827,29,b'how can i get my credit limit to be increased to 1000',b'credit_limit_change',b'credit limit increased 1000',38,credit * score
828,29,b'how can i prevent my credit score from dropping',b'improve_credit_score',b'prevent credit score dropping',38,credit * score
829,29,b'tell me what my credit score is',b'credit_score',b'tell credit score ',38,credit * score
830,29,"b""what steps should i take if i want to ensure my credit score does n't drop""",b'improve_credit_score',b'steps want ensure credit score nt drop',38,credit * score
831,29,b'when the credit score improve',b'improve_credit_score',b'credit score improve',38,credit * score
832,29,b'can i increase the credit limit on my capital one card',b'credit_limit_change',b'increase credit limit capital card',38,credit * score
833,29,b'how can i locate my credit score',b'credit_score',b'locate credit score',38,credit * score
834,29,b'can my credit limit be increased to 1000',b'credit_limit_change',b'credit limit increased 1000',38,credit * score
835,29,b'i want to know how i can build up a good credit score',b'improve_credit_score',b'want know build good credit score',38,credit * score
836,29,b'how is my credit score numberwise',b'credit_score',b'credit score numberwise',38,credit * score
837,29,b'what preventative measures can i take to avoid a low credit score',b'improve_credit_score',b'preventative measures avoid low credit score',38,credit * score
838,29,b'how can i increase my credit score',b'improve_credit_score',b'increase credit score',38,credit * score
839,29,b'i need to find my credit score',b'credit_score',b'need find credit score',38,credit * score
840,29,b'can you explain to me how i might boost my credit score',b'improve_credit_score',b'explain boost credit score',38,credit * score
841,29,b'please tell me what my credit score is',b'credit_score',b'tell credit score ',38,credit * score
842,29,b'may i increase my credit limit by 500 dollars',b'credit_limit_change',b'increase credit limit 500 dollars',38,credit * score
843,29,b'how much is my credit score',b'credit_score',b'credit score',38,credit * score
844,29,b'what is my credit rating',b'credit_score',b'credit rating',38,credit * score
845,29,b'please give me my current credit score',b'credit_score',b'current credit score',38,credit * score
846,29,b'how do i adjust my credit limit',b'credit_limit_change',b'adjust credit limit',38,credit * score
847,29,b'tell me how to increase credit limit for chase card',b'credit_limit_change',b'tell increase credit limit chase card',38,credit * score
848,29,b'can you check my credit score',b'credit_score',b'check credit score',38,credit * score
849,29,b'can i change my credit limit',b'credit_limit_change',b'change credit limit',38,credit * score
850,29,b'my credit rating is what',b'credit_score',b'credit rating ',38,credit * score
851,29,b'give me my credit score please',b'credit_score',b'credit score ',38,credit * score
852,29,b'what steps can i take to build my credit score',b'improve_credit_score',b'steps build credit score',38,credit * score
853,29,b'give me some ideas of how to avoid my credit score lowering',b'improve_credit_score',b'ideas avoid credit score lowering',38,credit * score
854,29,b'can you find what my credit score is',b'credit_score',b'find credit score ',38,credit * score
855,29,b'what credit score number do i have',b'credit_score',b'credit score number ',38,credit * score
856,29,b'can i increase the credit limit on my visa card',b'credit_limit_change',b'increase credit limit visa card',38,credit * score
857,29,b'how is it possible to get a better credit score',b'improve_credit_score',b'possible better credit score',38,credit * score
858,29,"b""i'm trying to raise my credit score can you tell me what it is now""",b'credit_score',b'im trying raise credit score tell ',38,credit * score
859,29,b'how can i keep my credit score from falling',b'improve_credit_score',b'credit score falling',38,credit * score
860,29,b'give me some ideas for boosting my credit score',b'improve_credit_score',b'ideas boosting credit score',38,credit * score
861,29,b'i was wondering what my credit score is',b'credit_score',b'wondering credit score ',38,credit * score
862,29,b'how can i raise my credit score',b'improve_credit_score',b'raise credit score',38,credit * score
863,29,b'will my fico score decrease if i increase my student loan debt',b'improve_credit_score',b'fico score decrease increase student loan debt',38,credit * score
864,29,b'could i perhaps increase by credit limit by 500 dollars',b'credit_limit_change',b'increase credit limit 500 dollars',38,credit * score
865,45,b'how healthy is blueberrys',b'nutrition_info',b'healthy blueberrys',21,calorie * calories
866,45,b'calorie content of dr pepper',b'calories',b'calorie content dr pepper',21,calorie * calories
867,45,b'what is the number of calories in a steak',b'calories',b'number calories steak',21,calorie * calories
868,45,"b""what 's the calorie content of french fries""",b'calories',b's calorie content french fries',21,calorie * calories
869,45,b'what kind of calories do chicken tenders have',b'calories',b'kind calories chicken tenders ',21,calorie * calories
870,45,b'how many calories can i expect to be in fries',b'calories',b'calories expect fries',21,calorie * calories
871,45,b'how much is alorie intake',b'calories',b'alorie intake',21,calorie * calories
872,45,b'how many calories does an orange have',b'calories',b'calories orange ',21,calorie * calories
873,45,b'what is the calorie content in bananas',b'calories',b'calorie content bananas',21,calorie * calories
874,45,b'how healthy is rice',b'nutrition_info',b'healthy rice',21,calorie * calories
875,45,b'what is the calorie count for this milkshake',b'calories',b'calorie count milkshake',21,calorie * calories
876,45,b'what is the calorie content in french fries',b'calories',b'calorie content french fries',21,calorie * calories
877,45,b'what is the calorie content in potatoes',b'calories',b'calorie content potatoes',21,calorie * calories
878,45,b'how many calories are in a burger',b'calories',b'calories burger',21,calorie * calories
879,45,b'how healthy is a cheeseburger',b'nutrition_info',b'healthy cheeseburger',21,calorie * calories
